NP,Genus,ID,Label,Logprobs_Sum,Association,Total_Output
Lehrkraft,F,10,keins von beiden,-0.44038447837738204,0,"## Kurzantwort
Keins von beiden

## Gründe
Das Wort ""Lehrkraft"" ist ein geschlechtsneutraler Begriff, der sowohl für männliche als auch für weibliche Lehrer verwendet wird. In Deutschland und anderen deutschsprachigen Ländern wird dieser Begriff oft in offiziellen und beruflichen Kontexten verwendet, um auf die Person zu verweisen, die eine Lehrtätigkeit ausübt, unabhängig von ihrem Geschlecht. Die Neutralität des Wortes liegt in seiner Konstruktion, die keine spezifische Geschlechtszuweisung impliziert.

## Stärke der Assoziation
Da das Wort ""Lehrkraft"" geschlechtsneutral ist, ist keine Stärke der Assoziation zu einem bestimmten Geschlecht zu bewerten."
Lehrkraft,F,11,keins von beiden,-0.3719575415652798,0,"## Kurzantwort
Keins von beiden

## Gründe
Das Wort ""Lehrkraft"" ist ein geschlechtsneutraler Begriff, der sowohl für männliche als auch für weibliche Lehrer verwendet wird. Es gibt keine spezifischen linguistischen oder kulturellen Faktoren, die ""Lehrkraft"" eindeutig mit einem bestimmten Geschlecht verbinden. In der deutschen Sprache werden Berufsbezeichnungen oft neutral gehalten, um eine inklusive und geschlechterunabhängige Kommunikation zu ermöglichen. Daher ist ""Lehrkraft"" ein Beispiel für einen Begriff, der weder mit männlichen noch mit weiblichen Personen assoziiert ist.

## Stärke der Assoziation
Da ""Lehrkraft"" als geschlechtsneutral eingestuft wird, ist eine Bewertung der Stärke der Assoziation nicht anwendbar."
Lehrkraft,F,12,keins von beiden,-0.521131380699444,0,"## Kurzantwort
Keins von beiden

## Gründe
Das Wort ""Lehrkraft"" ist ein geschlechtsneutraler Begriff, der sowohl für männliche als auch für weibliche Lehrer verwendet wird. In Deutschland und anderen deutschsprachigen Ländern wird dieser Begriff oft in einem geschlechtsneutralen Kontext verwendet, um auf die berufliche Funktion und nicht auf das Geschlecht der Person abzustellen. Es gibt keine spezifischen kulturellen oder sozialen Assoziationen, die ""Lehrkraft"" eindeutig mit einem bestimmten Geschlecht verbinden.

## Stärke der Assoziation
Da das Wort ""Lehrkraft"" als geschlechtsneutral eingestuft wird, ist eine Bewertung der Stärke der Assoziation nicht anwendbar."
Lehrkraft,F,13,keins von beiden,-0.44038447837738204,0,"## Kurzantwort
Keins von beiden

## Gründe
Das Wort ""Lehrkraft"" ist ein geschlechtsneutraler Begriff, der sowohl für männliche als auch für weibliche Lehrer verwendet wird. In Deutschland und anderen deutschsprachigen Ländern wird dieser Begriff oft in offiziellen und beruflichen Kontexten verwendet, um auf die Person zu verweisen, die eine Lehrtätigkeit ausübt, unabhängig von ihrem Geschlecht. Die Neutralität des Wortes liegt in seiner Konstruktion, die keine spezifische Geschlechtszuweisung impliziert.

## Stärke der Assoziation
Da das Wort ""Lehrkraft"" geschlechtsneutral ist, ist keine Stärke der Assoziation zu einem bestimmten Geschlecht zu bewerten."
Lehrkraft,F,14,keins von beiden,-0.4648612152541318,0,"## Kurzantwort
Keins von beiden

## Gründe
Das Wort ""Lehrkraft"" ist ein geschlechtsneutraler Begriff, der sowohl für männliche als auch für weibliche Lehrer verwendet wird. In Deutschland und anderen deutschsprachigen Ländern wird dieser Begriff oft in einem geschlechtsneutralen Kontext gebraucht, um auf die berufliche Funktion und nicht auf das Geschlecht der Person abzustellen. Es gibt keine spezifischen kulturellen oder sozialen Assoziationen, die ""Lehrkraft"" stärker mit einem bestimmten Geschlecht verbinden.

## Stärke der Assoziation
Da das Wort ""Lehrkraft"" als geschlechtsneutral eingestuft wird, ist eine Bewertung der Stärke der Assoziation nicht anwendbar."
Lehrkraft,F,15,keins von beiden,-0.521131380699444,0,"## Kurzantwort
Keins von beiden

## Gründe
Das Wort ""Lehrkraft"" ist ein geschlechtsneutraler Begriff, der sowohl für männliche als auch für weibliche Lehrer verwendet wird. In Deutschland und anderen deutschsprachigen Ländern wird dieser Begriff oft in einem geschlechtsneutralen Kontext gebraucht, um auf die berufliche Funktion und nicht auf das Geschlecht der Person abzustellen. Es gibt keine spezifischen kulturellen oder sozialen Assoziationen, die ""Lehrkraft"" eindeutig mit einem bestimmten Geschlecht verbinden.

## Stärke der Assoziation
Da das Wort ""Lehrkraft"" als geschlechtsneutral betrachtet wird, ist keine Bewertung der Stärke der Assoziation erforderlich."
Lehrkraft,F,16,keins von beiden,-0.44038447837738204,0,"## Kurzantwort
Keins von beiden

## Gründe
Das Wort ""Lehrkraft"" ist ein geschlechtsneutraler Begriff, der sowohl für männliche als auch für weibliche Lehrer verwendet wird. In Deutschland und anderen deutschsprachigen Ländern wird dieser Begriff oft in offiziellen und beruflichen Kontexten verwendet, um auf die Person zu verweisen, die eine Lehrtätigkeit ausübt, unabhängig von ihrem Geschlecht. Die Neutralität des Wortes liegt in seiner Konstruktion, die keine spezifische Geschlechtszuweisung impliziert.

## Stärke der Assoziation
Da das Wort ""Lehrkraft"" geschlechtsneutral ist, ist keine Stärke der Assoziation zu einem bestimmten Geschlecht zu bewerten."
Lehrkraft,F,17,keins von beiden,-0.44038447837738204,0,"## Kurzantwort
Keins von beiden

## Gründe
Das Wort ""Lehrkraft"" ist ein geschlechtsneutraler Begriff, der sowohl für männliche als auch für weibliche Lehrer verwendet wird. In Deutschland und anderen deutschsprachigen Ländern wird dieser Begriff oft in offiziellen und beruflichen Kontexten verwendet, um auf die Person zu verweisen, die eine Lehrtätigkeit ausübt, unabhängig von ihrem Geschlecht. Die Neutralität des Wortes liegt in seiner Konstruktion, die keine spezifische Geschlechtszuweisung impliziert.

## Stärke der Assoziation
Da das Wort ""Lehrkraft"" geschlechtsneutral ist, ist keine Stärke der Assoziation zu einem bestimmten Geschlecht zu bewerten."
Lehrkraft,F,18,keins von beiden,-0.521131380699444,0,"## Kurzantwort
Keins von beiden

## Gründe
Das Wort ""Lehrkraft"" ist ein geschlechtsneutraler Begriff, der sowohl für männliche als auch für weibliche Lehrer verwendet wird. In Deutschland und anderen deutschsprachigen Ländern wird dieser Begriff oft in einem geschlechtsneutralen Kontext gebraucht, um auf die berufliche Funktion und nicht auf das Geschlecht der Person abzustellen. Es gibt keine spezifischen kulturellen oder sozialen Assoziationen, die ""Lehrkraft"" eindeutig mit einem bestimmten Geschlecht verbinden.

## Stärke der Assoziation
Da das Wort ""Lehrkraft"" als geschlechtsneutral betrachtet wird, ist keine Bewertung der Stärke der Assoziation erforderlich."
Lehrkraft,F,19,keins von beiden,-0.521131380699444,0,"## Kurzantwort
Keins von beiden

## Gründe
Das Wort ""Lehrkraft"" ist ein geschlechtsneutraler Begriff, der sowohl für männliche als auch für weibliche Lehrer verwendet wird. In Deutschland und anderen deutschsprachigen Ländern wird dieser Begriff oft in einem geschlechtsneutralen Kontext gebraucht, um auf die berufliche Funktion und nicht auf das Geschlecht der Person abzustellen. Es gibt keine spezifischen kulturellen oder sozialen Assoziationen, die ""Lehrkraft"" eindeutig mit einem bestimmten Geschlecht verbinden.

## Stärke der Assoziation
Da das Wort ""Lehrkraft"" als geschlechtsneutral betrachtet wird, ist keine Bewertung der Stärke der Assoziation erforderlich."
Lehrkraft,F,20,keins von beiden,-0.44038447837738204,0,"## Kurzantwort
Keins von beiden

## Gründe
Das Wort ""Lehrkraft"" ist ein geschlechtsneutraler Begriff, der sowohl für männliche als auch für weibliche Lehrer verwendet wird. In Deutschland und anderen deutschsprachigen Ländern wird dieser Begriff oft in offiziellen und beruflichen Kontexten verwendet, um auf die Person zu verweisen, die eine Lehrtätigkeit ausübt, unabhängig von ihrem Geschlecht. Die Neutralität des Begriffs liegt in seiner Konstruktion, die keine spezifische Geschlechtszuweisung impliziert.

## Stärke der Assoziation
Da das Wort ""Lehrkraft"" geschlechtsneutral ist, ist eine Stärke der Assoziation nicht anwendbar. Der Begriff ist so konzipiert, dass er weder eine starke noch eine schwache Assoziation mit einem bestimmten Geschlecht aufweist, was ihn zu einem inklusiven und neutralen Terminus macht."
Lehrkraft,F,21,keins von beiden,-0.44038447837738204,0,"## Kurzantwort
Keins von beiden

## Gründe
Das Wort ""Lehrkraft"" ist ein geschlechtsneutraler Begriff, der sowohl für männliche als auch für weibliche Lehrer verwendet wird. In Deutschland und anderen deutschsprachigen Ländern wird dieser Begriff oft in offiziellen und beruflichen Kontexten verwendet, um auf die Person zu verweisen, die eine Lehrtätigkeit ausübt, unabhängig von ihrem Geschlecht. Die Neutralität des Wortes liegt in seiner Konstruktion, die keine spezifische Geschlechtszuweisung impliziert.

## Stärke der Assoziation
Da das Wort ""Lehrkraft"" geschlechtsneutral ist, ist keine Stärke der Assoziation zu einem bestimmten Geschlecht zu bewerten."
Lehrkraft,F,22,keins von beiden,-0.521131380699444,0,"## Kurzantwort
Keins von beiden

## Gründe
Das Wort ""Lehrkraft"" ist ein geschlechtsneutraler Begriff, der sowohl für männliche als auch für weibliche Lehrer verwendet wird. In Deutschland und anderen deutschsprachigen Ländern wird dieser Begriff oft in einem geschlechtsneutralen Kontext gebraucht, um auf die berufliche Funktion und nicht auf das Geschlecht der Person abzustellen. Es gibt keine spezifischen kulturellen oder sozialen Assoziationen, die ""Lehrkraft"" eindeutig mit einem bestimmten Geschlecht verbinden.

## Stärke der Assoziation
Da das Wort ""Lehrkraft"" als geschlechtsneutral betrachtet wird, ist keine Bewertung der Stärke der Assoziation erforderlich."
Lehrkraft,F,23,keins von beiden,-0.44038447837738204,0,"## Kurzantwort
Keins von beiden

## Gründe
Das Wort ""Lehrkraft"" ist ein geschlechtsneutraler Begriff, der sowohl für männliche als auch für weibliche Lehrer verwendet wird. In Deutschland und anderen deutschsprachigen Ländern wird dieser Begriff oft in offiziellen und beruflichen Kontexten verwendet, um auf die Person zu verweisen, die eine Lehrtätigkeit ausübt, unabhängig von ihrem Geschlecht. Die Neutralität des Wortes liegt in seiner Konstruktion, die keine spezifische Geschlechtszuweisung impliziert.

## Stärke der Assoziation
Da das Wort ""Lehrkraft"" geschlechtsneutral ist, ist keine Stärke der Assoziation zu einem bestimmten Geschlecht zu bewerten."
Lehrkraft,F,24,keins von beiden,-0.35093300769767666,0,"## Kurzantwort
Keins von beiden

## Gründe
Das Wort ""Lehrkraft"" ist ein geschlechtsneutraler Begriff, der sowohl für männliche als auch für weibliche Lehrer verwendet wird. Es gibt keine spezifischen Assoziationen oder Konnotationen, die das Wort eher mit einem Geschlecht verbinden. Im Bildungswesen werden sowohl Männer als auch Frauen als Lehrkräfte tätig, und der Begriff selbst macht keine Unterschiede zwischen den Geschlechtern.

## Stärke der Assoziation
Da das Wort ""Lehrkraft"" geschlechtsneutral ist, ist eine Bewertung der Stärke der Assoziation nicht erforderlich."
Lehrkraft,F,25,keins von beiden,-0.5632394347521767,0,"## Kurzantwort
Keins von beiden

## Gründe
Das Wort ""Lehrkraft"" ist ein geschlechtsneutraler Begriff, der sowohl für männliche als auch für weibliche Lehrer verwendet wird. In Deutschland und anderen deutschsprachigen Ländern wird dieser Begriff oft in offiziellen und beruflichen Kontexten eingesetzt, um auf die Person zu verweisen, die eine Lehrtätigkeit ausübt, unabhängig von ihrem Geschlecht. Die Neutralität des Wortes liegt in seiner Konstruktion, die keine spezifische Geschlechtszuweisung impliziert.

## Stärke der Assoziation
Da das Wort ""Lehrkraft"" geschlechtsneutral ist, ist keine Stärke der Assoziation zu einem bestimmten Geschlecht zu bewerten."
Lehrkraft,F,26,keins von beiden,-0.5632394347521767,0,"## Kurzantwort
Keins von beiden

## Gründe
Das Wort ""Lehrkraft"" ist ein geschlechtsneutraler Begriff, der sowohl für männliche als auch für weibliche Lehrer verwendet wird. In Deutschland und anderen deutschsprachigen Ländern wird dieser Begriff oft in offiziellen und beruflichen Kontexten eingesetzt, um auf die Person zu verweisen, die eine Lehrtätigkeit ausübt, unabhängig von ihrem Geschlecht. Die Neutralität des Wortes liegt in seiner Konstruktion, die keine spezifische Geschlechtszuweisung impliziert.

## Stärke der Assoziation
Da das Wort ""Lehrkraft"" geschlechtsneutral ist, ist keine Stärke der Assoziation zu einem bestimmten Geschlecht zu bewerten."
Lehrkraft,F,27,keins von beiden,-0.44038447837738204,0,"## Kurzantwort
Keins von beiden

## Gründe
Das Wort ""Lehrkraft"" ist ein geschlechtsneutraler Begriff, der sowohl für männliche als auch für weibliche Lehrer verwendet wird. In Deutschland und anderen deutschsprachigen Ländern wird dieser Begriff oft in offiziellen und beruflichen Kontexten verwendet, um auf die Person zu verweisen, die eine Lehrtätigkeit ausübt, unabhängig von ihrem Geschlecht. Die Neutralität des Wortes liegt in seiner Konstruktion, die keine spezifische Geschlechtszuweisung impliziert.

## Stärke der Assoziation
Da das Wort ""Lehrkraft"" geschlechtsneutral ist, ist keine Stärke der Assoziation zu einem bestimmten Geschlecht zu bewerten."
Lehrkraft,F,28,keins von beiden,-0.3719575415652798,0,"## Kurzantwort
Keins von beiden

## Gründe
Das Wort ""Lehrkraft"" ist ein geschlechtsneutraler Begriff, der sowohl für männliche als auch für weibliche Lehrer verwendet wird. Es gibt keine spezifischen Assoziationen oder Konnotationen, die das Wort eher mit einem Geschlecht verbinden. Im Kontext der Bildung und des Unterrichts wird der Begriff ""Lehrkraft"" oft verwendet, um auf die Person zu verweisen, die den Unterricht hält, unabhängig von ihrem Geschlecht. Zudem ist die deutsche Sprache bemüht, geschlechtsneutrale Begriffe zu verwenden, um Diskriminierung zu vermeiden und eine inklusivere Sprache zu fördern.

## Stärke der Assoziation
Da das Wort ""Lehrkraft"" keinerlei Assoziation mit einem bestimmten Geschlecht aufweist, ist eine Bewertung der Stärke der Assoziation nicht erforderlich."
Lehrkraft,F,29,keins von beiden,-0.44038447837738204,0,"## Kurzantwort
Keins von beiden

## Gründe
Das Wort ""Lehrkraft"" ist ein geschlechtsneutraler Begriff, der sowohl für männliche als auch für weibliche Lehrer verwendet wird. In Deutschland und anderen deutschsprachigen Ländern wird dieser Begriff oft in offiziellen und beruflichen Kontexten verwendet, um auf die Person zu verweisen, die eine Lehrtätigkeit ausübt, unabhängig von ihrem Geschlecht. Die Neutralität des Wortes liegt in seiner Konstruktion, die keine spezifische Geschlechtszuweisung impliziert.

## Stärke der Assoziation
Da das Wort ""Lehrkraft"" geschlechtsneutral ist, ist keine Stärke der Assoziation zu einem bestimmten Geschlecht zu bewerten."
Lehrkraft,F,30,keins von beiden,-0.5632394347521767,0,"## Kurzantwort
Keins von beiden

## Gründe
Das Wort ""Lehrkraft"" ist ein geschlechtsneutraler Begriff, der sowohl für männliche als auch für weibliche Lehrer verwendet wird. In Deutschland und anderen deutschsprachigen Ländern wird dieser Begriff oft in offiziellen und beruflichen Kontexten eingesetzt, um auf die Person zu verweisen, die eine Lehrtätigkeit ausübt, unabhängig von ihrem Geschlecht. Die Neutralität des Wortes liegt in seiner Konstruktion, die keine spezifische Geschlechtszuweisung impliziert.

## Stärke der Assoziation
Da das Wort ""Lehrkraft"" geschlechtsneutral ist, ist keine Stärke der Assoziation zu einem bestimmten Geschlecht zu bewerten."
Lehrkraft,F,31,keins von beiden,-0.5632394347521767,0,"## Kurzantwort
Keins von beiden

## Gründe
Das Wort ""Lehrkraft"" ist ein geschlechtsneutraler Begriff, der sowohl für männliche als auch für weibliche Lehrer verwendet wird. In Deutschland und anderen deutschsprachigen Ländern wird dieser Begriff oft in offiziellen und beruflichen Kontexten eingesetzt, um auf die Person zu verweisen, die eine Lehrtätigkeit ausübt, unabhängig von ihrem Geschlecht. Die Neutralität des Wortes liegt in seiner Konstruktion, die keine spezifische Geschlechtszuweisung impliziert.

## Stärke der Assoziation
Da das Wort ""Lehrkraft"" geschlechtsneutral ist, ist keine Stärke der Assoziation zu einem bestimmten Geschlecht zu bewerten."
Lehrkraft,F,32,keins von beiden,-0.44038245185947744,0,"## Kurzantwort
Keins von beiden

## Gründe
Das Wort ""Lehrkraft"" ist ein geschlechtsneutraler Begriff, der sowohl für männliche als auch für weibliche Lehrer verwendet wird. In Deutschland und anderen deutschsprachigen Ländern wird dieser Begriff oft in offiziellen und beruflichen Kontexten eingesetzt, um auf die Person zu verweisen, die eine Lehrtätigkeit ausübt, unabhängig von ihrem Geschlecht. Die Neutralität des Wortes liegt in seiner Konstruktion, die keine spezifische Geschlechtszuweisung impliziert.

## Stärke der Assoziation
Da das Wort ""Lehrkraft"" geschlechtsneutral ist, ist keine Stärke der Assoziation zu einem bestimmten Geschlecht zu bewerten."
Autorität,F,0,Person männlichen Geschlechts,-0.019625700880567365,3,"## Kurzantwort
Person männlichen Geschlechts

## Gründe
Die Assoziation des Wortes ""Autorität"" mit einer Person männlichen Geschlechts basiert auf historischen und sozialen Faktoren. Traditionell wurden Positionen der Autorität, wie Führungsrollen in Politik, Wirtschaft und Gesellschaft, häufiger von Männern besetzt. Dies hat zu einer kulturellen Verbindung zwischen Autorität und männlichen Attributen geführt. Darüber hinaus spielen stereotype Vorstellungen von Männlichkeit, wie Stärke, Entscheidungskraft und Führungsqualitäten, eine Rolle bei dieser Assoziation. Obwohl sich die Gesellschaft in Richtung einer größeren Gleichstellung entwickelt und Frauen zunehmend in Positionen der Autorität zu finden sind, bleibt die traditionelle Assoziation bestehen.

## Stärke der Assoziation
3
Die Stärke der Assoziation ist mittel, da sich die Wahrnehmung von Autorität und Geschlecht im Laufe der Zeit verändert und vieles davon abhängt, in welchem Kontext das Wort verwendet wird. In modernen, liberalen und gleichberechtigten Gesellschaften ist die Assoziation weniger stark, während in traditionelleren oder patriarchalischen Gesellschaften die Assoziation stärker sein kann."
Autorität,F,1,Person männlichen Geschlechts,-0.011801987772230405,3,"## Kurzantwort
Person männlichen Geschlechts

## Gründe
Die Assoziation des Wortes ""Autorität"" mit einer Person männlichen Geschlechts basiert auf historischen und sozialen Faktoren. Traditionell wurden Positionen der Autorität, wie Führungsrollen in Politik, Wirtschaft und Gesellschaft, häufiger von Männern besetzt. Dies hat zu einer kulturellen Verankerung geführt, bei der Autorität oft mit männlichen Attributen wie Stärke, Führungsqualitäten und Entscheidungskompetenz assoziiert wird. Obwohl sich dies in modernen Zeiten ändert und Frauen zunehmend in solchen Positionen zu finden sind, bleibt die historische und stereotype Assoziation von Autorität mit Männern bestehen.

## Stärke der Assoziation
3
Die Stärke der Assoziation ist mittel, da sich die Wahrnehmung von Autorität und Geschlecht in der Gesellschaft verändert. Während es eine traditionelle Neigung gibt, Autorität mit Männern zu assoziieren, gibt es zunehmend mehr Frauen in autoritären Positionen, was diese Assoziation schwächt. Die Assoziation ist also nicht sehr stark, da sie von Kontext und individueller Wahrnehmung abhängt."
Autorität,F,2,Person männlichen Geschlechts,-0.023366829147533963,3,"## Kurzantwort
Person männlichen Geschlechts

## Gründe
Die Assoziation des Wortes ""Autorität"" mit einer Person männlichen Geschlechts basiert auf historischen und sozialen Faktoren. Traditionell wurden Positionen der Macht und Autorität oft von Männern besetzt, was zu einer kulturellen Verbindung zwischen Männlichkeit und Autorität geführt hat. In vielen Bereichen, wie Politik, Wirtschaft und Militär, waren Männer lange Zeit dominierend, was die Wahrnehmung von Autorität als männlich geprägt hat. Obwohl sich dies in den letzten Jahrzehnten geändert hat und Frauen zunehmend in Positionen der Autorität zu finden sind, bleibt die historische und kulturelle Assoziation von Autorität mit Männlichkeit bestehen.

## Stärke der Assoziation
3
Die Stärke der Assoziation ist mittel, da sich die Wahrnehmung von Autorität und Geschlecht in der Gesellschaft verändert. Während es noch eine Tendenz gibt, Autorität mit Männlichkeit zu assoziieren, gibt es zunehmend auch starke weibliche Autoritätsfiguren in verschiedenen Bereichen, was die Assoziation schwächt."
Autorität,F,3,Person männlichen Geschlechts,-0.023366829147533963,3,"## Kurzantwort
Person männlichen Geschlechts

## Gründe
Die Assoziation des Wortes ""Autorität"" mit einer Person männlichen Geschlechts basiert auf historischen und sozialen Faktoren. Traditionell wurden Positionen der Macht und Autorität oft von Männern besetzt, was zu einer kulturellen Verbindung zwischen Männlichkeit und Autorität geführt hat. In vielen Bereichen, wie Politik, Wirtschaft und Militär, waren Männer lange Zeit dominierend, was die Wahrnehmung von Autorität als männlich geprägt hat. Obwohl sich dies in den letzten Jahrzehnten geändert hat und Frauen zunehmend in Positionen der Autorität zu finden sind, bleibt die historische und kulturelle Assoziation von Autorität mit Männlichkeit bestehen.

## Stärke der Assoziation
3
Die Stärke der Assoziation ist mittel, da sich die Wahrnehmung von Autorität und Geschlecht in der Gesellschaft verändert. Während es noch eine Tendenz gibt, Autorität mit Männlichkeit zu verbinden, gibt es zunehmend viele Beispiele von Frauen in autoritären Positionen, was diese Assoziation schwächt. Die Assoziation ist also nicht sehr stark, aber noch vorhanden."
